CustomerID,Age,Income,Product,Amount,Region
18530,51,55917,E,610,West
18531,58,117490,A,2392,South
18532,45,42546,E,3090,North
18533,33,114946,B,1097,South
18534,40,79564,D,866,South
18535,49,81001,D,4201,West
18536,44,31397,E,4797,East
18537,38,103428,B,2537,North
18538,26,110026,A,4736,North
18539,52,114452,A,4302,South
18540,30,66576,B,3880,South
18541,40,32401,C,636,North
18542,35,103595,D,1610,East
18543,69,30602,E,2705,North
18544,54,103971,A,2612,West
18545,40,42244,D,2781,North
18546,46,113727,A,3697,South
18547,22,32280,B,837,East
18548,48,61080,D,2149,West
18549,55,45689,A,2157,South
18550,47,45334,B,3881,East
18551,28,32206,B,679,North
18552,58,93329,A,4522,West
18553,55,117668,E,1741,South
18554,21,87384,C,4762,South
18555,21,86562,C,893,West
18556,66,55065,E,4040,West
18557,25,43737,A,2901,South
18558,70,31501,A,4722,West
18559,67,117077,B,4451,South
18560,38,54948,A,4236,East
18561,69,43439,D,1003,North
18562,44,58922,D,4046,North
18563,43,104447,A,1382,South
18564,28,62868,C,1764,East
18565,40,86530,C,569,North
18566,24,86316,E,1631,East
18567,59,73503,D,782,South
18568,38,102959,E,2909,South
18569,66,43597,A,692,South
18570,24,55596,C,4318,South
18571,48,81940,A,3789,East
18572,43,94986,D,1369,South
18573,68,69624,B,2576,South
18574,63,116906,B,2306,South
18575,30,75922,A,4720,South
18576,35,109737,E,1130,East
18577,57,100418,A,4521,East
18578,40,101853,E,3719,South
18579,68,107404,B,2548,East
18580,35,91671,E,3838,North
18581,30,50502,C,3598,West
18582,51,90662,D,654,East
18583,46,86513,B,3552,North
18584,54,65674,B,972,South
18585,56,71834,E,646,North
18586,50,79167,E,2028,East
18587,26,111655,A,4998,North
18588,65,91164,C,3546,West
18589,45,119118,E,2135,West
18590,32,51073,C,747,West
18591,41,65054,A,1229,North
18592,51,82631,D,3599,West
18593,64,82177,D,947,East
18594,53,99012,C,2594,East
18595,31,100452,D,3792,West
18596,42,66292,A,4649,East
18597,48,39361,A,2696,East
18598,21,108249,E,4795,South
18599,55,96615,A,1027,East
18600,55,117318,C,2224,South
18601,61,96428,A,4247,South
18602,68,62422,D,4437,North
18603,20,40972,A,2558,North
18604,20,58828,C,1435,West
18605,29,68341,C,4765,South
18606,49,42357,E,4774,South
18607,62,118149,C,3148,North
18608,55,59890,B,4131,East
18609,40,103190,A,512,West
18610,55,102761,A,2089,West
18611,23,111911,A,3247,East
18612,53,112313,A,3429,East
18613,44,81662,B,2782,East
18614,53,54860,D,3975,South
18615,40,57948,E,1131,North
18616,21,37518,E,564,North
18617,30,42937,E,1306,East
18618,29,96070,B,4862,West
18619,70,66986,A,3382,South
18620,36,93278,E,1749,West
18621,55,32426,C,1167,South
18622,20,67999,D,1765,South
18623,22,39671,E,3252,East
18624,66,100312,E,2343,East
18625,40,50078,B,4270,South
18626,59,68186,C,2185,East
18627,30,82725,E,2699,South
18628,46,57201,D,4106,West
18629,20,65593,A,4235,South
18630,53,112392,C,922,North
18631,68,95022,D,2778,South
18632,70,118287,C,3219,North
18633,56,42986,C,2567,East
18634,23,90982,B,4330,North
18635,45,45807,B,4299,South
18636,46,34705,E,4072,East
18637,45,108018,C,2876,South
18638,40,36447,C,4522,West
18639,47,51342,C,2478,West
18640,50,95110,C,3303,North
18641,52,45641,C,3859,North
18642,43,76558,C,4664,South
18643,42,48765,E,3227,East
18644,54,98300,C,3403,North
18645,39,43284,D,2122,South
18646,37,43401,C,4772,West
18647,48,119180,C,4822,South
18648,28,119543,C,2090,South
18649,36,86463,E,794,South
18650,53,87957,A,2234,East
18651,57,101742,D,1035,North
18652,40,113657,B,2368,East
18653,59,52682,B,2857,South
18654,63,108295,E,2285,West
18655,28,67184,A,4805,South
18656,34,58731,B,3674,North
18657,21,99175,B,4223,South
18658,46,114257,B,3243,North
18659,63,73857,D,2764,North
18660,54,81754,D,3822,West
18661,65,118527,C,4085,South
18662,34,34804,C,4883,East
18663,34,110983,B,1564,South
18664,59,90963,E,3290,East
18665,66,97353,E,635,North
18666,70,104749,E,1617,South
18667,32,73971,A,1656,South
18668,45,103094,C,2809,West
18669,40,113445,B,740,West
18670,70,63214,A,1282,South
18671,34,48044,A,4813,West
18672,33,59086,B,2634,North
18673,56,65253,B,3734,East
18674,48,100649,A,4836,North
18675,26,54349,E,4958,East
18676,68,111093,C,1684,West
18677,45,45761,B,758,North
18678,53,80908,A,3507,North
18679,43,90502,D,3966,East
18680,36,47947,B,3083,North
18681,62,110416,B,3940,South
18682,49,97515,E,4881,South
18683,25,68657,B,2494,South
18684,41,116684,B,2825,South
18685,34,105898,C,3953,West
18686,39,62683,A,2562,North
18687,21,30738,A,1836,East
18688,39,84003,E,591,West
18689,56,38600,D,3773,South
18690,20,82226,D,2867,West
18691,60,119078,D,1442,East
18692,37,90769,A,534,South
18693,38,36824,B,4626,East
18694,53,97578,D,2542,West
18695,55,89760,C,654,North
18696,22,64721,A,731,South
18697,66,64009,D,1324,South
18698,50,55766,D,3683,South
18699,48,75776,D,744,North
18700,20,62682,E,2553,East
18701,39,52758,B,513,West
18702,47,102599,B,2194,East
18703,43,80629,A,3605,North
18704,27,49836,C,1088,South
18705,61,30672,B,4223,East
18706,68,38698,D,3183,North
18707,67,102851,C,4123,West
18708,62,95125,E,3239,North
18709,20,58962,B,4888,South
18710,45,32244,B,2345,South
18711,49,90896,D,1616,North
18712,44,66317,D,925,East
18713,21,57392,B,2394,West
18714,32,41803,D,3094,East
18715,48,80350,E,1927,West
18716,39,82433,E,794,South
18717,67,58208,B,4177,East
18718,68,79753,D,727,West
18719,22,83423,B,1042,West
18720,59,99948,D,1844,West
18721,69,111048,B,670,North
18722,69,111427,D,2393,North
18723,34,68978,A,2437,South
18724,66,69544,D,1297,West
18725,34,80468,E,2966,West
18726,42,31164,E,4879,South
18727,55,87702,D,2041,East
18728,59,86903,C,2907,North
18729,30,59845,D,1567,North
18730,43,105197,B,3742,East
18731,48,80989,A,2590,West
18732,32,104668,E,4129,North
18733,36,51611,E,2453,West
18734,69,98532,C,4819,West
18735,40,105080,A,4589,North
18736,27,96315,C,626,South
18737,40,92423,E,2745,East
18738,64,101826,A,842,North
18739,70,100669,C,1026,East
18740,34,83570,A,3983,West
18741,30,72533,B,3823,South
18742,63,102242,B,3558,South
18743,40,36981,C,2027,North
18744,53,115512,C,2246,North
18745,22,32625,B,2976,East
18746,36,88539,C,2081,East
18747,29,54910,A,1389,West
18748,32,112312,D,2122,South
18749,32,57051,C,619,North
18750,69,63550,E,1110,North
18751,57,49060,C,4011,North
18752,22,57119,A,654,East
18753,50,68340,B,731,North
18754,55,113492,A,1206,East
18755,23,111262,E,1622,West
18756,60,105771,A,2027,East
18757,69,117167,B,1508,East
18758,25,104680,C,1844,East
18759,21,40958,A,2054,West
18760,50,86856,E,1593,North
18761,49,93493,A,4582,West
18762,24,37357,E,3740,East
18763,24,88517,B,1334,South
18764,38,111056,C,3463,West
18765,64,58174,B,4228,South
18766,32,61018,B,1645,West
18767,26,84825,C,1317,West
18768,40,60748,E,4962,North
18769,28,97465,C,4453,West
18770,48,95873,A,3704,West
18771,50,70523,B,3755,South
18772,49,43007,E,2598,South
18773,29,116065,C,2560,East
18774,47,57529,D,730,East
18775,62,97275,A,4625,North
18776,43,44438,E,2826,North
18777,38,60230,D,1511,South
18778,55,35515,A,4345,West
18779,34,114072,E,2519,West
18780,66,104154,A,4095,North
18781,55,79343,A,663,East
18782,53,48114,D,3992,East
18783,59,71714,D,4718,East
18784,56,92994,C,1442,West
18785,46,67856,B,4637,North
18786,30,49021,E,4323,East
18787,24,90817,D,2966,East
18788,39,112421,D,1172,North
18789,53,58517,E,1701,East
18790,56,99284,D,3391,West
18791,69,36733,A,4013,South
18792,63,52801,A,3429,North
18793,23,110486,A,4879,West
18794,60,117239,A,1620,North
18795,34,38104,A,1524,North
18796,43,113087,C,3756,West
18797,43,68077,C,3950,East
18798,48,78505,D,4957,North
18799,52,77900,B,2647,North
18800,44,92433,E,1815,South
18801,49,39849,D,3301,South
18802,39,98091,E,578,South
18803,55,97189,B,603,North
18804,37,50771,A,1305,West
18805,54,105500,C,3302,East
18806,47,71931,C,3774,East
18807,31,31167,C,1031,West
18808,69,90352,A,520,South
18809,21,45288,A,4929,West
18810,20,42221,D,2543,North
18811,65,103979,A,3059,South
18812,44,111265,B,3313,South
18813,59,82718,E,4519,South
18814,60,93530,D,1018,South
18815,45,66247,C,1582,North
18816,20,31919,C,2104,East
18817,39,76616,D,4879,West
18818,24,79789,A,4635,North
18819,53,39837,C,2371,East
18820,47,72335,B,2186,East
18821,27,113732,E,1833,East
18822,24,113342,C,3508,West
18823,24,54680,E,1867,West
18824,54,53834,E,2232,North
18825,33,98868,E,3991,South
18826,44,46086,B,3687,West
18827,43,104691,D,934,South
18828,32,118502,E,4138,West
18829,56,38495,B,695,North
18830,64,44293,E,3428,West
18831,58,41869,B,3894,North
18832,55,117730,A,2683,South
18833,55,86202,D,4768,West
18834,33,80425,B,3340,West
18835,42,73405,C,1481,East
18836,22,52489,B,2760,South
18837,49,93821,D,3051,East
18838,69,95999,E,4886,East
18839,69,102969,C,3958,West
18840,58,104048,E,2668,South
18841,59,109367,E,822,West
18842,48,61033,D,1733,East
18843,45,96545,A,4649,East
18844,51,118152,A,2286,South
18845,42,72413,E,2893,North
18846,38,72070,B,2330,West
18847,60,60231,B,4282,West
18848,37,58869,A,2150,West
18849,69,98708,B,1583,West
18850,61,96177,C,1728,West
18851,42,58663,D,4688,North
18852,65,79053,E,4523,South
18853,41,34379,D,1420,West
18854,60,105434,C,3739,South
18855,24,100594,C,973,East
18856,45,64866,C,1295,East
18857,32,96955,D,1090,East
18858,61,82572,C,1991,East
18859,42,98796,D,1310,West
18860,47,80025,A,2909,West
18861,61,112727,A,2133,East
18862,28,39453,E,3560,South
18863,40,109946,D,2973,West
18864,62,43563,C,1863,North
18865,44,109087,D,1457,North
18866,34,30666,C,2868,South
18867,52,70689,C,1494,South
18868,44,57572,C,4889,West
18869,52,43876,B,4119,North
18870,29,65603,C,3793,East
18871,67,67270,C,4777,East
18872,24,95500,D,1417,West
18873,64,107784,C,3200,West
18874,49,34838,C,554,North
18875,20,63880,D,1249,East
18876,43,56896,B,2451,North
18877,46,105932,D,4742,South
18878,52,32883,B,2468,South
18879,24,34151,B,746,North
18880,57,66645,E,2317,South
18881,68,105902,C,3011,South
18882,34,102750,C,1325,West
18883,22,36718,C,4884,East
18884,56,81033,D,3107,East
18885,63,73741,C,1363,North
18886,55,40319,C,833,South
18887,27,64918,C,2165,South
18888,42,74027,E,2654,South
18889,61,111255,A,3749,North
18890,66,66261,D,1130,South
18891,21,85476,B,4485,West
18892,50,59253,E,3004,North
18893,22,93903,C,1040,East
18894,52,104167,C,810,South
18895,21,114568,B,3704,North
18896,31,112391,D,676,West
18897,21,33597,D,3543,West
18898,41,68698,B,2465,South
18899,48,80895,E,647,East
18900,40,114653,E,1444,North
18901,54,119251,B,2268,West
18902,47,82687,A,1986,West
18903,41,77325,B,4902,East
18904,50,49281,A,1992,South
18905,45,109058,E,4358,East
18906,33,82921,E,3505,North
18907,27,108281,A,3292,South
18908,43,78915,B,4864,South
18909,40,79901,B,4100,West
18910,32,105230,C,4562,West
18911,28,94355,C,1047,North
18912,63,116075,C,1717,East
18913,56,117319,E,1384,West
18914,56,117157,B,2550,West
18915,51,106349,E,4001,East
18916,26,63215,E,3975,South
18917,34,33120,D,2212,East
18918,51,54874,E,2724,North
18919,58,106440,E,1510,South
18920,42,104751,C,4307,North
18921,61,80768,E,1677,South
18922,28,103650,A,4484,West
18923,54,37570,C,1301,South
18924,69,76593,C,2421,West
18925,33,46742,C,2514,West
18926,49,57092,A,708,North
18927,67,100709,B,3242,South
18928,49,90941,C,3384,West
18929,67,72901,A,2747,North
18930,57,34200,E,2699,South
18931,63,32439,D,1191,South
18932,32,57068,B,4190,South
18933,54,51878,E,1843,East
18934,21,66529,E,808,West
18935,33,89284,D,1384,South
18936,58,51163,C,2948,South
18937,54,107244,B,3925,East
18938,69,104814,D,1070,South
18939,38,58905,D,1327,West
18940,70,56010,E,2797,South
18941,33,61420,C,3083,South
18942,23,76011,E,1520,South
18943,38,69611,A,2527,South
18944,70,115081,B,1884,West
18945,32,92063,B,2910,South
18946,37,68592,B,1621,North
18947,69,86772,E,2480,East
18948,48,114711,A,1355,South
18949,57,101096,E,4837,East
18950,36,54070,D,671,West
18951,70,114093,A,1734,West
18952,48,111824,D,3578,North
18953,26,56636,B,4496,East
18954,62,108850,B,1487,South
18955,66,102240,E,3773,West
18956,26,74281,C,4156,North
18957,53,102842,A,2301,North
18958,48,92716,E,3128,West
18959,51,44422,B,2559,East
18960,59,102586,A,1601,North
18961,58,60043,E,1880,South
18962,46,72074,C,3271,East
18963,69,101492,D,4906,North
18964,42,82427,D,3477,South
18965,27,108348,B,2984,West
18966,67,43772,B,3316,South
18967,59,33984,B,4287,East
18968,60,81296,E,4420,West
18969,31,62488,A,3777,East
18970,42,101467,A,947,West
18971,34,45612,D,2434,West
18972,67,83058,E,4845,North
18973,65,67426,D,969,North
18974,54,40223,E,1225,East
18975,53,84801,C,1789,North
18976,57,45182,B,3528,South
18977,63,60170,C,3413,East
18978,24,65697,B,1054,North
18979,48,64789,A,2892,South
18980,55,97438,D,3017,East
18981,29,30970,C,4571,East
18982,22,106594,E,4448,West
18983,56,35395,A,4919,North
18984,37,75797,C,4148,West
18985,60,108327,B,580,West
18986,55,113669,C,1008,North
18987,57,53089,B,2194,South
18988,55,85187,E,2779,West
18989,39,40457,E,4063,North
18990,21,104220,C,4248,North
18991,40,52353,E,3819,North
18992,56,80432,E,1649,North
18993,61,76267,B,4832,East
18994,37,104810,E,2346,East
18995,28,57552,A,1326,East
18996,61,43032,B,2380,West
18997,61,115338,E,4365,North
18998,43,74143,C,2067,West
18999,69,52273,C,4989,East
19000,59,39844,A,874,North
19001,46,96128,D,3980,East
19002,63,62680,A,1953,North
19003,36,49211,D,769,West
19004,51,68071,A,2395,South
19005,56,101417,E,4461,East
19006,55,106727,A,2913,East
19007,20,39846,E,1395,West
19008,56,81075,D,2739,West
19009,34,105953,B,4853,North
19010,42,112481,E,1138,North
19011,37,77594,D,1522,South
19012,28,99396,A,2858,South
19013,34,68035,B,674,North
19014,29,107176,B,578,South
19015,29,107625,A,605,South
19016,40,99280,E,3757,North
19017,63,114459,E,2166,North
19018,50,49682,D,1142,North
19019,59,54646,D,4400,South
19020,55,60669,A,4137,South
19021,49,94606,D,724,East
19022,37,38539,E,1323,East
19023,33,78608,B,1384,West
19024,30,53505,A,2689,East
19025,44,77325,B,2085,West
19026,35,114556,A,3872,East
19027,53,32083,B,3332,West
19028,44,61789,C,900,South
19029,70,78075,D,1478,South
19030,46,83569,C,2189,West
19031,47,105945,D,4022,West
19032,42,68604,D,2283,South
19033,21,116953,B,4283,East
19034,35,82813,B,2854,East
19035,43,117622,D,837,West
19036,22,74500,C,4573,West
19037,42,97817,B,1021,North
19038,28,99115,A,3549,East
19039,33,61825,D,3748,West
19040,70,76483,A,2595,South
19041,55,81598,D,4563,West
19042,36,32838,D,2874,North
19043,61,103503,E,2511,East
19044,44,31879,A,3281,South
19045,48,85989,A,948,North
19046,66,31216,A,1453,North
19047,28,109831,A,3882,West
19048,57,58273,E,1103,East
19049,29,42895,D,2161,North
19050,42,70004,A,2289,East
19051,43,102792,A,2647,North
19052,51,79561,A,1187,North
19053,50,66228,E,4747,West
19054,44,111911,E,607,East
19055,51,46975,C,3387,East
19056,39,98561,B,2190,East
19057,40,62902,B,2351,South
19058,63,75925,C,921,East
19059,63,59664,A,1122,North
19060,53,48001,E,618,West
19061,68,95793,A,4994,West
19062,27,34463,A,4471,West
19063,51,33965,D,2367,East
19064,55,118706,A,676,South
19065,22,47486,A,3973,West
19066,38,31003,D,4197,West
19067,22,86059,C,3494,East
19068,64,98618,A,2168,West
19069,45,94528,A,1312,West
19070,40,62919,E,1791,South
19071,69,39092,E,3117,North
19072,21,91841,B,2018,West
19073,34,92722,C,3134,South
19074,30,89734,E,4909,East
19075,66,103572,D,1688,North
19076,41,65389,E,2096,North
19077,41,45695,D,3091,North
19078,65,104334,A,3797,South
19079,28,100721,E,1603,South
19080,29,33833,C,919,South
19081,59,109770,E,808,East
19082,65,61920,E,2302,East
19083,45,105934,C,3459,North
19084,31,118856,B,3810,North
19085,20,109506,B,3714,East
19086,30,86283,E,4040,West
19087,46,113778,E,3336,North
19088,28,61673,D,4995,South
19089,25,54589,A,4059,East
19090,43,43201,D,1546,North
19091,36,116926,C,673,North
19092,24,54309,B,2281,North
19093,61,112359,B,1808,North
19094,70,69152,D,1677,North
19095,45,54430,B,1857,East
19096,50,36527,A,1493,North
19097,49,59729,D,1347,North
19098,47,82241,E,1738,North
19099,46,48797,B,4680,North
19100,22,68959,A,4162,North
19101,43,114789,D,2493,East
19102,63,64972,B,4977,North
19103,26,68427,A,898,East
19104,64,112015,C,660,South
19105,63,34448,B,1877,South
19106,46,56788,B,3243,North
19107,46,102767,C,1560,East
19108,48,99291,D,2618,East
19109,24,119264,D,2063,West
19110,43,89381,A,549,West
19111,63,96672,E,4229,East
19112,29,54270,C,1030,East
19113,55,40389,A,4666,South
19114,60,62204,B,4979,West
19115,40,112603,C,3890,East
19116,37,90146,D,1931,East
19117,65,62592,C,742,South
19118,60,50221,D,3638,East
19119,52,115263,D,1917,North
19120,26,116011,B,1589,East
19121,58,30241,D,799,East
19122,30,92163,D,3690,North
19123,28,81930,E,4819,North
19124,43,100861,B,2467,South
19125,61,34636,E,4672,South
19126,35,78449,A,1875,East
19127,50,90750,B,1742,East
19128,63,51804,D,3439,East
19129,24,92635,C,2658,North
19130,56,60767,C,3518,South
19131,39,30368,D,2816,East
19132,66,97659,A,3220,East
19133,45,64064,E,1778,West
19134,33,84643,E,4145,East
19135,38,83765,D,2996,North
19136,63,85815,D,3420,North
19137,41,30592,B,4931,West
19138,42,48203,D,1138,West
19139,30,68234,B,2909,East
19140,69,119282,E,932,North
19141,54,96029,C,2344,South
19142,62,44989,E,2221,West
19143,34,88829,B,2763,North
19144,55,49775,E,3034,East
19145,43,68161,E,3687,North
19146,34,49709,B,3199,East
19147,61,94642,E,749,West
19148,24,97423,B,4909,South
19149,64,78862,B,1442,North
19150,69,84232,B,1131,West
19151,63,80601,D,1233,South
19152,63,32889,C,2613,South
19153,64,71854,B,524,West
19154,63,52417,D,4293,East
19155,31,84140,D,1846,East
19156,32,90710,A,2093,East
19157,66,110461,A,988,North
19158,42,74742,D,1807,South
19159,58,52605,A,4234,South
19160,70,60959,E,778,South
19161,30,97278,A,2254,East
19162,68,41502,B,2323,West
19163,38,38509,E,3125,East
19164,29,101060,B,1436,North
19165,27,59816,A,2575,West
19166,44,85119,C,1299,South
19167,48,93773,E,3448,East
19168,43,41080,D,1582,East
19169,33,30125,E,3663,West
19170,34,51623,C,2947,North
19171,38,81261,A,1097,East
19172,34,35204,B,2626,West
19173,65,43283,C,2820,East
19174,24,53705,D,4646,West
19175,35,81521,A,1803,West
19176,57,30266,E,1016,West
19177,67,73161,B,1825,West
19178,20,96212,A,4179,West
19179,44,97634,E,1913,East
19180,61,91440,D,1111,South
19181,64,93127,D,832,West
19182,60,75700,B,2612,West
19183,22,84873,D,3331,East
19184,58,38516,B,1882,North
19185,26,79071,D,1833,South
19186,43,33980,B,606,East
19187,30,52424,E,1033,West
19188,70,33259,A,2206,North
19189,68,104793,E,1504,North
19190,42,57356,B,3049,West
19191,35,33282,B,1555,East
19192,39,51436,A,4245,South
19193,62,98352,E,2224,North
19194,51,107982,C,1613,West
19195,66,90382,B,2370,South
19196,61,103257,C,4019,West
19197,34,62628,D,1030,South
19198,40,48866,E,1550,West
19199,37,66491,D,852,North
19200,50,83548,B,3936,West
19201,41,31884,C,3647,East
19202,55,42915,B,4435,South
19203,48,31264,D,4650,North
19204,65,55217,A,595,South
19205,33,117699,C,3411,West
19206,41,87893,A,4153,North
19207,65,37949,D,2937,East
19208,43,81553,E,1029,North
19209,32,47154,D,537,East
19210,49,114600,A,3947,East
19211,26,110606,C,3815,West
19212,57,67164,D,906,West
19213,20,110381,D,4760,North
19214,53,42329,D,3012,West
19215,68,64369,B,3656,North
19216,35,85117,E,2173,South
19217,29,67826,A,1931,West
19218,66,63603,C,4263,South
19219,38,103323,E,2659,East
19220,30,82000,E,4818,East
19221,66,98417,E,3975,East
19222,47,60537,A,4287,East
19223,66,97904,A,3747,East
19224,54,37983,D,1250,West
19225,57,66741,E,4601,West
19226,54,64813,E,3943,West
19227,60,56344,D,1129,North
19228,53,62499,C,770,North
19229,48,64016,C,895,West
19230,42,94455,D,825,South
19231,61,86519,C,4869,East
19232,43,57011,B,821,East
19233,32,67848,E,1083,West
19234,50,31002,D,893,South
19235,21,67952,E,4668,West
19236,36,80050,D,4027,West
19237,36,71130,C,4803,West
19238,66,70446,C,1732,East
19239,45,33424,A,2174,West
19240,34,79618,E,2251,North
19241,61,103601,B,4531,East
19242,25,106498,E,1620,North
19243,66,33327,B,3976,West
19244,66,53957,D,2969,East
19245,40,66048,D,4299,South
19246,28,44638,E,4687,East
19247,54,67294,E,3690,East
19248,36,61903,C,709,East
19249,65,80667,A,1919,South
19250,26,57313,B,1749,West
19251,24,88969,E,3995,East
19252,36,107193,C,1032,West
19253,52,95799,A,4795,West
19254,20,32617,D,685,North
19255,54,109096,A,1419,West
19256,37,63599,D,4877,South
19257,30,72035,C,4525,South
19258,22,33782,B,4544,East
19259,64,97234,D,2991,South
19260,45,115071,D,2588,South
19261,47,92548,C,4308,East
19262,35,30627,C,4445,West
19263,29,49445,A,4718,East
19264,28,104287,D,4283,West
19265,30,96665,B,2743,South
19266,20,69995,C,2526,West
19267,57,101335,C,4933,West
19268,34,82087,C,3345,North
19269,44,110494,E,1212,East
19270,22,56062,D,4296,South
19271,47,64529,B,4185,East
19272,32,104634,C,1562,South
19273,44,108575,B,4584,South
19274,50,115598,D,1173,East
19275,57,107867,B,798,South
19276,27,73250,B,1289,South
19277,51,56665,A,1440,West
19278,69,111871,E,4395,North
19279,67,61733,A,1342,West
19280,52,67461,D,2373,North
19281,21,37385,E,3797,East
19282,24,36618,A,3572,West
19283,67,100688,A,4454,South
19284,56,48826,D,524,East
19285,35,116138,B,3856,East
19286,48,70732,A,4410,South
19287,37,69224,A,810,South
19288,48,119163,D,2169,South
19289,24,102608,D,1009,North
19290,43,52839,C,3465,North
19291,38,49985,A,2650,North
19292,62,119921,C,2339,West
19293,58,115267,D,1756,North
19294,38,96988,E,4469,East
19295,30,98885,C,4652,East
19296,28,38685,B,2750,East
19297,68,31620,C,1953,East
19298,70,31675,A,2155,South
19299,31,70671,C,1091,South
19300,44,49613,C,2696,East
19301,62,92105,C,3406,West
19302,68,50250,B,975,West
19303,55,96732,A,1164,West
19304,25,99900,D,656,West
19305,44,67564,B,2611,South
19306,56,36734,C,888,South
19307,47,56863,B,3588,East
19308,41,75979,A,1129,West
19309,37,58217,D,4868,South
19310,37,109845,E,3571,East
19311,36,67430,B,4999,South
19312,70,39706,C,3063,East
19313,51,88368,A,1638,West
19314,59,49306,A,2746,West
19315,41,59611,B,2968,East
19316,38,55585,C,2660,North
19317,59,84628,C,1861,East
19318,30,38877,C,4801,North
19319,67,71093,C,1609,North
19320,30,97927,E,3242,North
19321,56,92347,B,3374,West
19322,63,77180,B,3862,North
19323,22,49503,A,3323,West
19324,68,77097,D,3524,East
19325,30,76751,C,2745,West
19326,33,117071,B,4645,North
19327,40,50490,D,4392,East
19328,41,114829,C,3937,West
19329,59,40162,E,4916,North
19330,70,107311,B,3774,West
19331,52,78166,A,715,South
19332,58,34717,E,2589,North
19333,52,49359,B,2843,West
19334,29,73352,C,4379,North
19335,55,99182,A,2893,South
19336,50,85268,A,1129,West
19337,35,51828,C,3484,North
19338,45,81503,A,865,North
19339,69,60695,B,4122,West
19340,44,34881,E,1246,West
19341,53,116868,B,3857,West
19342,23,58220,A,3569,South
19343,22,32105,A,4827,South
19344,51,48715,C,4765,North
19345,42,114099,A,2157,South
19346,67,31139,C,4156,West
19347,37,74931,C,3475,South
19348,58,82845,E,3454,South
19349,53,59154,E,3611,South
19350,51,45629,C,2964,North
19351,43,33583,A,2352,East
19352,49,38158,A,3936,North
19353,44,33983,C,4487,South
19354,56,55450,A,1891,North
19355,69,38290,C,916,North
19356,53,118577,E,716,South
19357,55,65094,C,1972,East
19358,31,109382,A,4572,North
19359,38,61309,A,2782,South
19360,66,109791,A,563,West
19361,48,53047,C,667,East
19362,58,64496,E,3520,North
19363,25,61588,A,4112,South
19364,65,79466,A,4266,West
19365,51,80863,C,1396,East
19366,44,105389,D,3462,North
19367,48,92677,A,713,West
19368,70,111570,A,2536,West
19369,48,91800,E,1283,South
19370,64,33419,E,2766,North
19371,55,115818,A,2910,South
19372,59,106302,E,4227,North
19373,31,42632,D,1594,South
19374,50,105038,E,1789,North
19375,42,107810,B,4613,East
19376,60,101248,A,4124,South
19377,26,98188,E,3262,South
19378,65,79352,D,3754,West
19379,32,46016,E,2867,West
19380,46,119734,A,3992,East
19381,60,112806,C,1481,East
19382,37,112289,C,3237,West
19383,52,117176,A,3022,South
19384,65,74666,D,3598,East
19385,34,65964,E,686,West
19386,28,64624,E,4513,East
19387,29,80675,C,2136,East
19388,39,88488,C,1985,East
19389,54,103494,D,2485,North
19390,47,69429,B,1773,West
19391,24,61246,B,4034,North
19392,54,116092,C,4828,South
19393,42,31187,C,2601,East
19394,34,107916,D,1599,South
19395,27,42528,B,1719,West
19396,33,106759,E,2282,East
19397,54,103397,B,4216,South
19398,46,82470,C,901,North
19399,67,30705,A,4143,North
19400,24,105378,B,4590,West
19401,67,72287,C,2359,South
19402,24,107560,D,2569,South
19403,23,95980,B,566,North
19404,60,85835,E,3825,North
19405,56,79227,C,843,East
19406,58,89781,C,655,West
19407,59,105355,A,4049,East
19408,35,54347,A,1350,East
19409,65,45164,E,2407,West
19410,53,31735,A,4578,North
19411,31,92710,B,4470,East
19412,45,72726,C,2666,North
19413,56,66991,B,4413,East
19414,52,47420,C,1293,North
19415,48,77875,E,2538,West
19416,68,62330,B,3622,South
19417,23,102514,B,3134,West
19418,68,64120,B,2067,South
19419,53,111572,C,2958,East
19420,66,107554,C,1223,South
19421,53,70797,E,3964,North
19422,69,119400,E,2457,East
19423,23,73531,E,3131,North
19424,30,88658,B,2011,West
19425,31,119961,D,3616,West
19426,60,92592,D,3226,West
19427,49,98677,E,3481,South
19428,33,72901,D,1041,West
19429,46,115903,D,4663,West
19430,24,85054,C,3343,South
19431,20,42849,A,1160,West
19432,26,63204,B,3397,South
19433,38,40378,D,3522,West
19434,42,74382,B,2633,East
19435,22,46691,B,3607,East
19436,40,57927,B,926,East
19437,70,86791,B,1835,West
19438,26,68107,E,765,West
19439,58,35402,E,3410,South
19440,59,36227,E,2838,North
19441,61,114090,B,2719,West
19442,30,111880,C,3730,West
19443,34,100256,B,989,South
19444,28,68894,E,4859,North
19445,25,57468,A,1151,East
19446,26,95357,A,2131,West
19447,66,60657,A,3627,North
19448,62,76544,E,3505,North
19449,68,105338,E,1734,North
19450,22,115287,E,1480,West
19451,68,49761,E,1193,South
19452,42,30483,A,3905,West
19453,20,43317,B,1280,West
19454,39,40157,B,3928,West
19455,44,104373,D,513,South
19456,62,85356,E,4859,East
19457,27,69964,A,3705,West
19458,68,49806,C,567,East
19459,38,52180,E,2009,South
19460,63,112846,A,2241,East
19461,45,99460,C,3179,North
19462,57,55939,A,527,East
19463,70,49719,D,3407,West
19464,61,58187,C,1582,North
19465,66,54600,C,1012,North
19466,59,103645,B,1922,East
19467,51,87727,E,4793,South
19468,42,82125,A,4543,East
